maintenance_run_id,sensor_event_id,event_timestamp,plant_id,production_line_id,machine_id,sensor_id,sensor_type,measurement_unit,sensor_value,threshold_breach_component_score,near_threshold_component_score,anomaly_component_score,degradation_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,recommended_action,recommendation_reason,synthetic_data_flag
MAINT-f281a27e7d014de8,EH-000502,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,65.510000,0.000000,0.000000,0.000000,17.746143,98.194444,0.000000,0.000000,0.000000,18.278395,81.721605,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000378,2026-01-11 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-TEMPERATURE,temperature,celsius,65.493000,0.000000,0.000000,0.000000,17.547571,79.819995,0.000000,54.699842,100.000000,18.217506,81.782494,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000492,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-TEMPERATURE,temperature,celsius,66.459000,0.000000,0.000000,0.000000,15.959857,99.795651,0.000000,0.000000,0.000000,18.161319,81.838681,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000416,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-TEMPERATURE,temperature,celsius,65.660000,0.000000,0.000000,0.000000,14.688429,86.466747,0.000000,43.433180,100.000000,18.079357,81.920643,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000488,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-TEMPERATURE,temperature,celsius,64.873000,0.000000,0.000000,0.000000,14.416000,98.919983,0.000000,5.530973,100.000000,17.997746,82.002254,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000472,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-TEMPERATURE,temperature,celsius,66.331000,0.000000,0.000000,0.000000,14.928143,99.176310,0.000000,0.000000,0.000000,17.862075,82.137925,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000474,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-TEMPERATURE,temperature,celsius,65.122000,0.000000,0.000000,0.000000,14.472000,99.521624,0.000000,0.000000,0.000000,17.822644,82.177356,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000490,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-TEMPERATURE,temperature,celsius,65.030000,0.000000,0.000000,0.000000,14.590857,99.352185,0.000000,0.000000,0.000000,17.820999,82.179001,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000073,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.234000,35.000000,35.000000,0.000000,0.000000,33.519870,0.000000,44.609005,60.000000,17.758431,82.241569,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000480,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-TEMPERATURE,temperature,celsius,64.592000,0.000000,0.000000,0.000000,15.739143,96.682713,0.000000,0.000000,0.000000,17.650236,82.349764,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000482,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-TEMPERATURE,temperature,celsius,66.784000,0.000000,0.000000,0.000000,15.267714,97.272603,0.000000,0.000000,0.000000,17.644433,82.355567,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000388,2026-01-11 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-TEMPERATURE,temperature,celsius,63.982000,0.000000,0.000000,0.000000,14.218000,82.383269,0.000000,48.360656,100.000000,17.619123,82.380877,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000406,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,65.323000,0.000000,0.000000,0.000000,15.436143,88.204723,0.000000,25.000000,40.000000,17.567937,82.432063,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000500,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-TEMPERATURE,temperature,celsius,64.749000,0.000000,0.000000,0.000000,14.388000,97.636736,0.000000,0.000000,0.000000,17.523110,82.476890,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000432,2026-01-12 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-TEMPERATURE,temperature,celsius,63.555000,0.000000,0.000000,0.000000,14.124000,86.269954,0.000000,34.649123,100.000000,17.497749,82.502251,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000466,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,67.138000,0.000000,0.000000,0.000000,18.448429,91.823817,0.000000,0.000000,0.000000,17.463258,82.536742,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000498,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-TEMPERATURE,temperature,celsius,63.655000,0.000000,0.000000,0.000000,14.146000,97.120863,0.000000,0.000000,0.000000,17.397329,82.602671,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000476,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-01,SENS-MACH-01-02-01-TEMPERATURE,temperature,celsius,66.827000,0.000000,0.000000,0.000000,15.182571,95.678321,0.000000,0.000000,0.000000,17.388262,82.611738,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000415,2026-01-12 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,4.804000,0.000000,0.000000,0.000000,12.010000,85.027770,0.000000,43.433180,100.000000,17.327824,82.672176,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000483,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,5.682000,0.000000,0.000000,0.000000,14.206000,96.368807,0.000000,0.000000,0.000000,17.296521,82.703479,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000494,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-TEMPERATURE,temperature,celsius,64.380000,0.000000,0.000000,0.000000,14.306000,95.962002,0.000000,0.000000,0.000000,17.255500,82.744500,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000448,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-TEMPERATURE,temperature,celsius,66.484000,0.000000,0.000000,0.000000,17.380571,91.715522,0.000000,0.000000,0.000000,17.233443,82.766557,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000313,2026-01-09 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,4.018000,0.000000,0.000000,0.000000,35.044000,67.931739,0.000000,0.000000,0.000000,17.198561,82.801439,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000423,2026-01-12 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,3.488000,0.000000,0.000000,0.000000,8.720000,87.065517,0.000000,47.549020,100.000000,17.181279,82.818721,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000362,2026-01-11 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-TEMPERATURE,temperature,celsius,64.990000,0.000000,0.000000,0.000000,14.548286,79.949207,0.000000,45.121951,60.000000,17.158136,82.841864,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000217,2026-01-07 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,5.522000,0.000000,0.000000,0.000000,39.418429,58.162457,0.000000,10.576923,60.000000,17.136900,82.863100,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000207,2026-01-06 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,3.819000,0.000000,0.000000,0.000000,34.548000,49.989003,0.000000,53.588517,100.000000,17.087376,82.912624,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000387,2026-01-11 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,5.058000,0.000000,0.000000,0.000000,12.644000,80.841313,0.000000,48.360656,100.000000,17.073030,82.926970,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000458,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-TEMPERATURE,temperature,celsius,63.951000,0.000000,0.000000,0.000000,14.212000,94.354422,0.000000,0.000000,0.000000,16.995563,83.004437,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000440,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-01,SENS-MACH-01-02-01-TEMPERATURE,temperature,celsius,64.540000,0.000000,0.000000,0.000000,14.342000,93.998333,0.000000,0.000000,0.000000,16.968150,83.031850,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000438,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-TEMPERATURE,temperature,celsius,65.813000,0.000000,0.000000,0.000000,14.626000,93.504987,0.000000,0.000000,0.000000,16.950948,83.049052,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000489,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,4.536000,0.000000,0.000000,0.000000,11.340000,97.858500,0.000000,0.000000,0.000000,16.946775,83.053225,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000456,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-TEMPERATURE,temperature,celsius,64.851000,0.000000,0.000000,0.000000,14.412000,93.713043,0.000000,0.000000,0.000000,16.939356,83.060644,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000497,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,5.223000,0.000000,0.000000,0.000000,13.058000,95.389039,0.000000,0.000000,0.000000,16.919956,83.080044,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000454,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-TEMPERATURE,temperature,celsius,64.436000,0.000000,0.000000,0.000000,14.320000,93.214869,0.000000,0.000000,0.000000,16.846230,83.153770,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000444,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-TEMPERATURE,temperature,celsius,65.920000,0.000000,0.000000,0.000000,16.109429,90.688603,0.000000,0.000000,0.000000,16.825176,83.174824,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000361,2026-01-11 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,5.541000,0.000000,0.000000,0.000000,13.852000,78.515057,0.000000,45.121951,60.000000,16.803756,83.196244,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000436,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-TEMPERATURE,temperature,celsius,63.949000,0.000000,0.000000,0.000000,14.210000,92.858781,0.000000,0.000000,0.000000,16.770817,83.229183,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000464,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-TEMPERATURE,temperature,celsius,65.021000,0.000000,0.000000,0.000000,15.176000,91.391614,0.000000,0.000000,0.000000,16.743942,83.256058,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000446,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-TEMPERATURE,temperature,celsius,65.009000,0.000000,0.000000,0.000000,15.459143,91.011390,0.000000,0.000000,0.000000,16.743537,83.256463,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000133,2026-01-04 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,5.970000,35.000000,35.000000,0.000000,0.000000,41.522276,0.000000,0.000000,0.000000,16.728341,83.271659,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000459,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,5.063000,0.000000,0.000000,0.000000,12.658000,88.972381,0.000000,16.123188,100.000000,16.683617,83.316383,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000360,2026-01-10 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-TEMPERATURE,temperature,celsius,63.930000,0.000000,0.000000,0.000000,14.206000,73.739485,0.000000,55.478821,100.000000,16.676064,83.323936,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000037,2026-01-02 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.032000,35.000000,35.000000,0.000000,0.000000,27.345546,0.000000,41.145833,60.000000,16.659124,83.340876,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000457,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,5.364000,0.000000,0.000000,0.000000,13.410000,92.651561,0.000000,0.000000,0.000000,16.579734,83.420266,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000129,2026-01-04 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,5.966000,35.000000,35.000000,0.000000,0.000000,40.463176,0.000000,0.000000,0.000000,16.569476,83.430524,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000398,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-TEMPERATURE,temperature,celsius,65.786000,0.000000,0.000000,0.000000,14.686857,86.331098,0.000000,12.135922,60.000000,16.493832,83.506168,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000462,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-TEMPERATURE,temperature,celsius,63.719000,0.000000,0.000000,0.000000,14.160000,91.018947,0.000000,0.000000,0.000000,16.484842,83.515158,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000334,2026-01-10 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,64.228000,0.000000,0.000000,0.000000,14.272000,76.023416,0.000000,44.494048,40.000000,16.482615,83.517385,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000370,2026-01-11 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,65.643000,0.000000,0.000000,0.000000,15.000714,82.106024,0.000000,23.225678,40.000000,16.477330,83.522670,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000435,2026-01-13 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-VIBRATION,vibration,mm_s,4.977000,0.000000,0.000000,0.000000,13.464143,91.410149,0.000000,0.000000,0.000000,16.404351,83.595649,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000377,2026-01-11 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,3.846000,0.000000,0.000000,0.000000,9.616000,78.165405,0.000000,54.699842,100.000000,16.383003,83.616997,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000463,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-VIBRATION,vibration,mm_s,5.328000,0.000000,0.000000,0.000000,14.213571,90.018608,0.000000,0.000000,0.000000,16.345505,83.654495,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000412,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-TEMPERATURE,temperature,celsius,65.243000,0.000000,0.000000,0.000000,17.519429,85.574988,0.000000,0.000000,0.000000,16.340134,83.659866,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000414,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-TEMPERATURE,temperature,celsius,63.870000,0.000000,0.000000,0.000000,14.395429,85.986273,0.000000,10.774596,100.000000,16.315756,83.684244,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000418,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-TEMPERATURE,temperature,celsius,66.170000,0.000000,0.000000,0.000000,16.147000,87.130652,0.000000,0.000000,0.000000,16.298998,83.701002,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000396,2026-01-11 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-TEMPERATURE,temperature,celsius,65.746000,0.000000,0.000000,0.000000,14.610000,80.119766,0.000000,25.190355,100.000000,16.199483,83.800517,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000119,2026-01-04 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.074000,35.000000,35.000000,0.000000,0.000000,37.792095,0.000000,0.000000,0.000000,16.168814,83.831186,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000461,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,5.488000,0.000000,0.000000,0.000000,13.720000,89.324131,0.000000,0.000000,0.000000,16.142620,83.857380,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000402,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-TEMPERATURE,temperature,celsius,66.971000,0.000000,0.000000,0.000000,15.113857,87.361235,0.000000,0.000000,0.000000,16.126957,83.873043,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000241,2026-01-07 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,4.815000,0.000000,0.000000,0.000000,38.905714,55.608837,0.000000,0.000000,0.000000,16.122468,83.877532,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000420,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-TEMPERATURE,temperature,celsius,64.163000,0.000000,0.000000,0.000000,14.905571,87.445395,0.000000,0.000000,0.000000,16.097923,83.902077,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000413,2026-01-12 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,5.763000,0.000000,0.000000,0.000000,14.408000,84.508679,0.000000,10.774596,100.000000,16.096632,83.903368,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000404,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-01,SENS-MACH-01-02-01-TEMPERATURE,temperature,celsius,65.713000,0.000000,0.000000,0.000000,14.602000,87.796656,0.000000,0.000000,0.000000,16.089898,83.910102,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000369,2026-01-11 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,5.374000,0.000000,0.000000,0.000000,13.989000,80.599467,0.000000,23.225678,40.000000,16.049004,83.950996,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000422,2026-01-12 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-TEMPERATURE,temperature,celsius,63.392000,0.000000,0.000000,0.000000,14.088000,87.985403,0.000000,0.000000,0.000000,16.015410,83.984590,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000298,2026-01-09 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,63.744000,0.000000,0.000000,0.000000,14.166000,69.916673,0.000000,53.233831,40.000000,15.982392,84.017608,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000272,2026-01-08 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-TEMPERATURE,temperature,celsius,65.710000,0.000000,0.000000,0.000000,16.870857,61.618202,0.000000,67.287234,100.000000,15.981263,84.018737,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000101,2026-01-03 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,6.372000,35.000000,35.000000,0.000000,0.000000,36.186612,0.000000,0.000000,0.000000,15.927992,84.072008,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000400,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-TEMPERATURE,temperature,celsius,64.600000,0.000000,0.000000,0.000000,14.452000,86.827663,0.000000,0.000000,0.000000,15.914549,84.085451,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000083,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.285000,35.000000,35.000000,0.000000,0.000000,36.001083,0.000000,0.000000,0.000000,15.900162,84.099838,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000380,2026-01-11 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-TEMPERATURE,temperature,celsius,65.905000,0.000000,0.000000,0.000000,14.684571,80.287596,0.000000,17.792793,100.000000,15.869693,84.130307,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000429,2026-01-12 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,5.321000,0.000000,0.000000,0.000000,15.885000,84.260396,0.000000,0.000000,0.000000,15.816059,84.183941,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000097,2026-01-03 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.177000,35.000000,35.000000,0.000000,0.000000,35.302899,0.000000,0.000000,0.000000,15.795435,84.204565,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000410,2026-01-12 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-TEMPERATURE,temperature,celsius,66.044000,0.000000,0.000000,0.000000,15.242143,84.851548,0.000000,0.000000,0.000000,15.776161,84.223839,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000408,2026-01-12 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-TEMPERATURE,temperature,celsius,64.893000,0.000000,0.000000,0.000000,15.336286,84.605995,0.000000,0.000000,0.000000,15.758156,84.241844,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
