maintenance_run_id,alert_id,sensor_event_id,event_timestamp,plant_id,production_line_id,machine_id,sensor_id,sensor_type,measurement_unit,sensor_value,source_threshold_status,calculated_threshold_status,threshold_consistency_flag,warning_breach_flag,critical_breach_flag,near_threshold_flag,robust_zscore,isolation_forest_score,anomaly_flags,degradation_score,runtime_risk_score,maintenance_state,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,recommended_action,recommendation_reason,investigation_context,synthetic_data_flag
MAINT-f281a27e7d014de8,MA-f92bb7328e95,EH-000277,2026-01-08 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.973000,warning,warning,True,True,False,False,0.000000,0.000000,,42.432000,61.747761,warning_monitor,44.748564,55.251436,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; repeated_warning_breaches; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-6681b5c65745,EH-000243,2026-01-07 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.688000,warning,warning,True,True,False,False,0.000000,0.000000,,41.949286,55.991159,warning_monitor,44.730790,55.269210,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-abe9ca95f84d,EH-000465,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,7.117000,warning,warning,True,True,False,False,0.000000,0.000000,,19.729571,90.383231,warning_monitor,44.503399,55.496601,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-ba92d63a0e1d,EH-000163,2026-01-05 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,7.448000,warning,warning,True,True,False,False,0.000000,0.000000,,46.126800,46.044392,warning_monitor,44.264633,55.735367,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-42c6da59a1e7,EH-000169,2026-01-05 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,7.219000,warning,warning,True,True,False,False,0.000000,0.000000,,50.345200,47.704645,warning_monitor,44.224737,55.775263,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-f3cceb07505e,EH-000171,2026-01-05 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.672000,warning,warning,True,True,False,False,0.000000,0.000000,,44.300800,43.582976,warning_monitor,44.126086,55.873914,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-43c66fdbadca,EH-000205,2026-01-06 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.951000,warning,warning,True,True,False,False,0.000000,0.000000,,48.154114,49.362106,warning_monitor,44.035139,55.964861,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-94ffa206203d,EH-000359,2026-01-10 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.551000,warning,warning,True,True,False,False,0.000000,0.000000,,16.378000,72.475893,warning_monitor,43.920925,56.079075,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-315efcb06371,EH-000365,2026-01-11 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.882000,warning,warning,True,True,False,False,0.000000,0.000000,,19.313857,79.514622,warning_monitor,42.789965,57.210035,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-23ec8aacb84a,EH-000289,2026-01-09 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,7.189000,warning,warning,True,True,False,False,0.000000,0.000000,,17.972000,66.242035,warning_monitor,42.382101,57.617899,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-0491c770a579,EH-000327,2026-01-10 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-VIBRATION,vibration,mm_s,7.664000,warning,warning,True,True,False,True,0.000000,0.000000,,22.170286,72.877524,warning_monitor,42.365686,57.634314,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; sensor value is near a configured threshold; runtime/service proxy is elevated,machine_warning_breach_count=1; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-8b8c61ed2ede,EH-000355,2026-01-10 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-VIBRATION,vibration,mm_s,6.708000,warning,warning,True,True,False,False,0.000000,0.000000,,18.796714,75.792060,warning_monitor,42.128152,57.871848,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=1; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-36b9016e74e6,EH-000173,2026-01-05 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,6.657000,warning,warning,True,True,False,False,0.000000,0.000000,,41.642000,44.251709,warning_monitor,41.966156,58.033844,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches,machine_warning_breach_count=3; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; repeated_warning_breaches; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-e015bcdbc311,EH-000345,2026-01-10 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,7.137000,warning,warning,True,True,False,False,0.000000,0.000000,,17.909286,73.079144,warning_monitor,41.543729,58.456271,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-77c981c8963a,EH-000317,2026-01-09 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,7.252000,warning,warning,True,True,False,False,0.000000,0.000000,,18.419286,69.026238,warning_monitor,41.037793,58.962207,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=3; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-d029628c9cc8,EH-000275,2026-01-08 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,6.940000,warning,warning,True,True,False,False,0.000000,0.000000,,19.883714,61.173962,warning_monitor,40.152837,59.847163,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-538e5d28947c,EH-000263,2026-01-08 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,7.181000,warning,warning,True,True,False,False,0.000000,0.000000,,18.534857,62.407328,warning_monitor,40.068071,59.931929,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-279dd2e36239,EH-000259,2026-01-08 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-01,SENS-MACH-01-02-01-VIBRATION,vibration,mm_s,6.762000,warning,warning,True,True,False,False,0.000000,0.000000,,18.797857,61.525224,warning_monitor,39.988355,60.011645,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=2; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-c3eed5daa6f7,EH-000197,2026-01-06 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,6.791000,warning,warning,True,True,False,False,0.000000,0.000000,,19.335143,51.707670,warning_monitor,39.541606,60.458394,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-e2642303d263,EH-000165,2026-01-05 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,7.284000,warning,warning,True,True,False,False,0.000000,0.000000,,26.802000,46.621409,warning_monitor,39.353611,60.646389,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-5936b1f00eb5,EH-000229,2026-01-07 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,6.522000,warning,warning,True,True,False,False,0.000000,0.000000,,16.736714,57.033679,warning_monitor,38.902395,61.097605,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-490fd0419efb,EH-000149,2026-01-05 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.947000,warning,warning,True,True,False,False,0.000000,0.000000,,19.360000,46.884173,warning_monitor,37.904626,62.095374,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-30ec81887c1f,EH-000143,2026-01-04 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,7.530000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,39.736029,warning_monitor,35.093556,64.906444,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-12edd72906ef,EH-000127,2026-01-04 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,6.781000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,39.902249,warning_monitor,34.896159,65.103841,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-b4db9b658b32,EH-000467,2026-01-13 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.435000,normal,normal,True,False,False,True,0.000000,0.000000,,41.854714,90.858877,normal,34.357768,65.642232,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-76e6758add27,EH-000109,2026-01-04 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,7.202000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,39.554206,warning_monitor,33.805656,66.194344,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-2d8be6c70b93,EH-000135,2026-01-04 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.923000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,41.809664,warning_monitor,33.786155,66.213845,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-a4c0a9235012,EH-000091,2026-01-03 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,6.576000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,33.731144,warning_monitor,33.529936,66.470064,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-afb96737620a,EH-000473,2026-01-14 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.305000,normal,normal,True,False,False,True,0.000000,0.000000,,41.365857,97.965186,normal,33.467949,66.532051,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy,True
MAINT-f281a27e7d014de8,MA-b5084b1817ed,EH-000131,2026-01-04 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,7.328000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,40.946868,warning_monitor,33.142030,66.857970,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-7b5673cad131,EH-000141,2026-01-04 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,7.192000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,39.146139,warning_monitor,32.871921,67.128079,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-5fab52b65a22,EH-000267,2026-01-08 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.187000,normal,normal,True,False,False,True,0.000000,0.000000,,63.369000,63.611242,normal,32.715486,67.284514,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,machine_warning_breach_count=0; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,MA-10faae312133,EH-000453,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,5.976000,normal,normal,True,False,False,True,0.000000,0.000000,,40.948857,91.510399,normal,32.416331,67.583669,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy,True
MAINT-f281a27e7d014de8,MA-c4f634ba509e,EH-000085,2026-01-03 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.284000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,32.263977,warning_monitor,31.839597,68.160403,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-280c5c246c1f,EH-000049,2026-01-02 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.122000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,30.255744,warning_monitor,31.538362,68.461638,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-ed81bde6e249,EH-000027,2026-01-01 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.531000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,23.270602,warning_monitor,31.504191,68.495809,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-1d1f82b22d0d,EH-000065,2026-01-02 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,6.850000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,29.976890,warning_monitor,31.496533,68.503467,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=3; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-d2bf9d0069a7,EH-000161,2026-01-05 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,6.394000,normal,normal,True,False,False,True,0.000000,0.000000,,61.966400,45.555873,normal,31.495841,68.504159,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-81f797149caf,EH-000061,2026-01-02 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,7.081000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,29.065822,warning_monitor,31.359873,68.640127,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-ff1a12594378,EH-000496,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-TEMPERATURE,temperature,celsius,65.238000,normal,normal,True,False,False,False,0.000000,0.000000,,70.826857,96.481094,normal,31.330625,68.669375,medium,medium,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach; high_runtime_since_service_proxy; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-4ef32c608f82,EH-000195,2026-01-06 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.189000,normal,normal,True,False,False,True,0.000000,0.000000,,64.771429,51.149962,normal,31.126780,68.873220,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,machine_warning_breach_count=0; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,MA-104516094fb7,EH-000279,2026-01-08 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.026000,normal,normal,True,False,False,True,0.000000,0.000000,,42.155000,62.408448,normal,30.859026,69.140974,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-ae6d7852c14d,EH-000019,2026-01-01 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,6.893000,warning,warning,True,True,False,False,0.000000,0.000000,,0.000000,21.405023,warning_monitor,30.754232,69.245768,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=warning_monitor; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-435b9a1de657,EH-000460,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-TEMPERATURE,temperature,celsius,65.761000,normal,normal,True,False,False,False,0.000000,0.000000,,80.151143,90.520773,normal,30.414504,69.585496,medium,medium,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach; high_runtime_since_service_proxy; recent_production_downtime_present; quality_alert_context_available,True
