inventory_run_id,warehouse_id,plant_id,item_id,product_id,material_id,item_type,snapshot_timestamp,on_hand_quantity,reserved_quantity,available_quantity,inbound_quantity,outbound_quantity,transfer_quantity,adjustment_quantity,unit_cost,inventory_value,forecast_demand,forecast_upper_bound_demand,average_daily_demand,demand_standard_deviation,demand_variability_source,lead_time_days,lead_time_std_days,lead_time_source,supplier_risk_score,supplier_delay_risk_score,supplier_quality_risk_score,current_reorder_point,current_safety_stock_quantity,expiry_date,synthetic_data_flag,committed_outbound_quantity,inventory_position,service_level,service_level_z_score,demand_uncertainty,lead_time_uncertainty,safety_stock_pre_rounded,safety_stock,recommended_safety_stock_quantity,safety_stock_source,lead_time_demand,review_period_demand,reorder_point,recommended_reorder_point,target_stock_level,reorder_point_gap,unconstrained_reorder_quantity,recommended_reorder_quantity,projected_end_of_horizon_inventory,projected_shortage_quantity,pessimistic_shortage_quantity,projected_excess_quantity,days_of_supply,projected_coverage_days,safety_stock_coverage,stockout_exposure,stockout_cost_exposure,estimated_stockout_cost,expected_stockout_date,days_until_stockout,service_level_exposure,stockout_risk_score,excess_risk_score,expiry_risk_score,working_capital_risk_score,overall_priority_score,priority_score,priority_level,priority_band,priority_level_sort,excess_stock_flag,excess_inventory_quantity,excess_inventory_value,working_capital_exposure,annual_holding_cost_estimate,inventory_turnover_proxy,recommended_action,recommendation_reason,constraint_status,policy_type,days_until_expiry,projected_demand_before_expiry,projected_remaining_quantity_at_expiry,expiry_at_risk_quantity,expiry_at_risk_value,expiry_risk_status
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,PROD-005,PROD-005,,product,2026-01-15T00:00:00Z,266,20,246,0.000000,0.000000,0.000000,0.000000,153.750000,40897.500000,0.000000,0.000000,0.000000,82.411610,observed_history,9.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,165,45,,True,0.000000,246.000000,0.950000,1.650000,82.411610,0.000000,407.937470,408,408,observed_history,0.000000,0.000000,408,408,408.000000,162.000000,170,170,416.000000,0.000000,0.000000,246.000000,999.000000,999.000000,0.602941,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,92.481203,0.000000,40.897500,15.382745,15.382745,low,low,3,True,246.000000,37822.500000,40897.500000,8179.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-006,PROD-006,,product,2026-01-15T00:00:00Z,261,56,205,0.000000,0.000000,0.000000,0.000000,167.500000,43717.500000,0.000000,0.000000,0.000000,70.348984,observed_history,10.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,90,55,,True,0.000000,205.000000,0.950000,1.650000,70.348984,0.000000,367.063985,368,368,observed_history,0.000000,0.000000,368,368,368.000000,163.000000,170,170,375.000000,0.000000,0.000000,205.000000,999.000000,999.000000,0.557065,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,78.544061,0.000000,43.717500,14.412031,14.412031,low,low,3,True,205.000000,34337.500000,43717.500000,8743.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-008,PROD-008,,product,2026-01-15T00:00:00Z,189,26,163,0.000000,0.000000,0.000000,0.000000,195.000000,36855.000000,0.000000,0.000000,0.000000,94.456987,observed_history,12.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,120,75,,True,0.000000,163.000000,0.950000,1.650000,94.456987,0.000000,539.894194,540,540,observed_history,0.000000,0.000000,540,540,540.000000,377.000000,380,380,543.000000,0.000000,0.000000,163.000000,999.000000,999.000000,0.301852,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,86.243386,0.000000,36.855000,14.152589,14.152589,low,low,3,True,163.000000,31785.000000,36855.000000,7371.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-001,PROD-001,,product,2026-01-15T00:00:00Z,280,24,256,402.000000,0.000000,0.000000,0.000000,98.750000,27650.000000,0.000000,545.528527,0.000000,110.203707,observed_history,5.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,55,,True,0.000000,658.000000,0.950000,1.650000,110.203707,0.000000,406.597919,407,407,observed_history,0.000000,0.000000,407,407,407.000000,0.000000,0,0,658.000000,0.000000,0.000000,658.000000,999.000000,999.000000,1.616708,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,100.000000,0.000000,27.650000,14.147500,14.147500,low,low,3,True,658.000000,64977.500000,27650.000000,5530.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-003,PROD-003,,product,2026-01-15T00:00:00Z,204,50,154,253.000000,0.000000,0.000000,0.000000,126.250000,25755.000000,0.000000,393.756757,0.000000,124.017115,observed_history,7.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,135,75,,True,0.000000,407.000000,0.950000,1.650000,124.017115,0.000000,541.395435,542,542,observed_history,0.000000,0.000000,542,542,542.000000,135.000000,140,140,547.000000,0.000000,0.000000,407.000000,999.000000,999.000000,0.750923,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,100.000000,0.000000,25.755000,13.863250,13.863250,low,low,3,True,407.000000,51383.750000,25755.000000,5151.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-004,PROD-004,,product,2026-01-15T00:00:00Z,254,40,214,0.000000,0.000000,0.000000,0.000000,140.000000,35560.000000,0.000000,0.000000,0.000000,84.235578,observed_history,8.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,150,85,,True,0.000000,214.000000,0.950000,1.650000,84.235578,0.000000,393.119421,394,394,observed_history,0.000000,0.000000,394,394,394.000000,180.000000,180,180,394.000000,0.000000,0.000000,214.000000,999.000000,999.000000,0.543147,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,84.251969,0.000000,35.560000,13.759197,13.759197,low,low,3,True,214.000000,29960.000000,35560.000000,7112.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,PROD-001,PROD-001,,product,2026-01-15T00:00:00Z,184,10,174,0.000000,0.000000,0.000000,0.000000,98.750000,18170.000000,0.000000,0.000000,0.000000,110.203707,observed_history,5.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,55,,True,0.000000,174.000000,0.950000,1.650000,110.203707,0.000000,406.597919,407,407,observed_history,0.000000,0.000000,407,407,407.000000,233.000000,240,240,414.000000,0.000000,0.000000,174.000000,999.000000,999.000000,0.427518,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,94.565217,0.000000,18.170000,12.182022,12.182022,low,low,3,True,174.000000,17182.500000,18170.000000,3634.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,PROD-004,PROD-004,,product,2026-01-15T00:00:00Z,163,21,142,0.000000,0.000000,0.000000,0.000000,140.000000,22820.000000,0.000000,0.000000,0.000000,84.235578,observed_history,8.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,150,85,,True,0.000000,142.000000,0.950000,1.650000,84.235578,0.000000,393.119421,394,394,observed_history,0.000000,0.000000,394,394,394.000000,252.000000,260,260,402.000000,0.000000,0.000000,142.000000,999.000000,999.000000,0.360406,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,87.116564,0.000000,22.820000,12.134656,12.134656,low,low,3,True,142.000000,19880.000000,22820.000000,4564.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,PROD-003,PROD-003,,product,2026-01-15T00:00:00Z,170,31,139,0.000000,0.000000,0.000000,0.000000,126.250000,21462.500000,0.000000,0.000000,0.000000,124.017115,observed_history,7.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,135,75,,True,0.000000,139.000000,0.950000,1.650000,124.017115,0.000000,541.395435,542,542,observed_history,0.000000,0.000000,542,542,542.000000,403.000000,410,410,549.000000,0.000000,0.000000,139.000000,999.000000,999.000000,0.256458,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,81.764706,0.000000,21.462500,11.395846,11.395846,low,low,3,True,139.000000,17548.750000,21462.500000,4292.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,PROD-008,PROD-008,,product,2026-01-15T00:00:00Z,146,47,99,0.000000,0.000000,0.000000,0.000000,195.000000,28470.000000,0.000000,0.000000,0.000000,94.456987,observed_history,12.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,120,75,,True,0.000000,99.000000,0.950000,1.650000,94.456987,0.000000,539.894194,540,540,observed_history,0.000000,0.000000,540,540,540.000000,441.000000,450,450,549.000000,0.000000,0.000000,99.000000,999.000000,999.000000,0.183333,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,67.808219,0.000000,28.470000,11.051322,11.051322,low,low,3,True,99.000000,19305.000000,28470.000000,5694.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,PROD-002,PROD-002,,product,2026-01-15T00:00:00Z,119,20,99,0.000000,0.000000,0.000000,0.000000,112.500000,13387.500000,0.000000,0.000000,0.000000,87.452611,observed_history,6.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,120,65,,True,0.000000,99.000000,0.950000,1.650000,87.452611,0.000000,353.453552,354,354,observed_history,0.000000,0.000000,354,354,354.000000,255.000000,260,260,359.000000,0.000000,0.000000,99.000000,999.000000,999.000000,0.279661,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,83.193277,0.000000,13.387500,10.327453,10.327453,low,low,3,True,99.000000,11137.500000,13387.500000,2677.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,PROD-001,PROD-001,,product,2026-01-15T00:00:00Z,125,21,104,0.000000,0.000000,0.000000,0.000000,98.750000,12343.750000,0.000000,0.000000,0.000000,110.203707,observed_history,5.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,55,,True,0.000000,104.000000,0.950000,1.650000,110.203707,0.000000,406.597919,407,407,observed_history,0.000000,0.000000,407,407,407.000000,303.000000,310,310,414.000000,0.000000,0.000000,104.000000,999.000000,999.000000,0.255528,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,83.200000,0.000000,12.343750,10.171563,10.171563,low,low,3,True,104.000000,10270.000000,12343.750000,2468.750000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,PROD-003,PROD-003,,product,2026-01-15T00:00:00Z,111,22,89,0.000000,0.000000,0.000000,0.000000,126.250000,14013.750000,0.000000,0.000000,0.000000,124.017115,observed_history,7.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,135,75,,True,0.000000,89.000000,0.950000,1.650000,124.017115,0.000000,541.395435,542,542,observed_history,0.000000,0.000000,542,542,542.000000,453.000000,460,460,549.000000,0.000000,0.000000,89.000000,999.000000,999.000000,0.164207,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,80.180180,0.000000,14.013750,10.120081,10.120081,low,low,3,True,89.000000,11236.250000,14013.750000,2802.750000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,PROD-007,PROD-007,,product,2026-01-15T00:00:00Z,108,32,76,0.000000,0.000000,0.000000,0.000000,181.250000,19575.000000,0.000000,0.000000,0.000000,109.320909,observed_history,11.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,65,,True,0.000000,76.000000,0.950000,1.650000,109.320909,0.000000,598.251123,599,599,observed_history,0.000000,0.000000,599,599,599.000000,523.000000,530,530,606.000000,0.000000,0.000000,76.000000,999.000000,999.000000,0.126878,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,70.370370,0.000000,19.575000,9.973287,9.973287,low,low,3,True,76.000000,13775.000000,19575.000000,3915.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,PROD-007,PROD-007,,product,2026-01-15T00:00:00Z,79,20,59,0.000000,0.000000,0.000000,0.000000,181.250000,14318.750000,0.000000,0.000000,0.000000,109.320909,observed_history,11.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,65,,True,0.000000,59.000000,0.950000,1.650000,109.320909,0.000000,598.251123,599,599,observed_history,0.000000,0.000000,599,599,599.000000,540.000000,540,540,599.000000,0.000000,0.000000,59.000000,999.000000,999.000000,0.098497,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,74.683544,0.000000,14.318750,9.616167,9.616167,low,low,3,True,59.000000,10693.750000,14318.750000,2863.750000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-002,PROD-002,,product,2026-01-15T00:00:00Z,102,27,75,0.000000,0.000000,0.000000,0.000000,112.500000,11475.000000,0.000000,0.000000,0.000000,87.452611,observed_history,6.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,120,65,,True,0.000000,75.000000,0.950000,1.650000,87.452611,0.000000,353.453552,354,354,observed_history,0.000000,0.000000,354,354,354.000000,279.000000,280,280,355.000000,0.000000,0.000000,75.000000,999.000000,999.000000,0.211864,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,73.529412,0.000000,11.475000,9.074191,9.074191,low,low,3,True,75.000000,8437.500000,11475.000000,2295.000000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
